PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,class
6091209205522.1875,-560152237577.5718,-2109752.188942373,-6003371.579672743,-3494410.830518823,-1430818.0486942332,36378.879145911764,-52932.7808439725,7689.3356981872275,-112214.8040490186,BENIGN
-182306402750212.53,-679998516163.456,-34427784.45198189,1396081.7114445232,-11191266.977707084,-933322.753453718,434.82254985913823,-42551.37249672451,7276.773554777374,-89576.53925302078,BENIGN
-148689094645216.75,-599900959787.6993,-1334299.8052546233,-18748032.149361003,-1861629.4140835814,443290.5226959903,-3510.6404381202537,-42192.72478918362,9730.045796457554,-104050.21946456571,BENIGN
-92624041861221.69,-648155803713.3129,-27653462.502033338,4022808.766613696,-16749247.19642016,-2688594.8278338276,24486.59589408617,-18558.307498645172,599.4473419948408,-47216.59218905993,BENIGN
65557564902471.5,-531119280268.92786,33280910.56629555,-24374855.431589108,-9141777.89062025,-2846396.261165157,48288.53093818501,-27321.856789693546,4832.7416323711805,-66468.474776054,BENIGN
92246413432278.0,-482596889334.66046,38333355.59351678,-26362090.421034735,-106284.57874619216,-3557061.8787998315,95031.66478104764,-22913.98658525499,3523.6771902067085,-91951.42567502454,BENIGN
434525980308285.4,-316590834300.6093,59085269.60023217,-13687764.874625292,-8756766.300168749,540345.1617981261,-43573.34313161783,81737.70005062732,-8924.64208243411,89231.14389905875,BENIGN
115783198934793.81,4932222343059.583,-452608005.77980274,192670804.5255202,9151386.496099744,6157672.528996283,-129855.20024921738,79133.5380176306,-15294.156651961213,183625.16333947293,BENIGN
346326751096565.25,-398129721732.88025,106819710.38181917,-51101676.7789347,-9450592.126644913,-2420669.585882568,55721.74336800183,-40505.937466388845,10285.570462210711,-166210.04896641208,BENIGN
99898545642395.0,-545404430762.08716,44613242.88197838,-28350121.494765405,-18600364.99905347,-3666759.5532326074,73578.15812856506,112844.19750601545,-948.4656466978486,-108700.53726806672,BENIGN
124580551270607.56,-481820017557.8565,-12229717.75062652,9261260.451630868,-3276227.919912532,-6422925.830781808,166111.25461477623,92361.66776969164,-6355.0122608609745,-76642.09785850835,BENIGN
-122158399983109.0,-267270686661.93872,-158935320.45219198,79629819.34725717,25710558.89854942,-6760275.981037114,222436.65088369674,8152.615255159955,-9740.214256332276,15914.730111047713,BENIGN
-143611304103918.53,1741010768623.4214,-446136873.7325397,226456435.5748707,38286418.08207786,9165584.427051274,-118404.11658001291,30850.555983843653,-10099.072225074622,106324.47746114279,BENIGN
238062536077646.25,-483211057900.02576,47742943.55209385,-20224353.53680763,-17243244.248048123,-2164169.8191132536,23047.424021560135,-21505.47673360953,8429.5724014788,-125607.94300619944,BENIGN
-98557761117781.06,-639016572859.8752,-27689275.89327684,3518362.8960066885,-11592651.753400926,-3589503.3201821963,45489.963965943825,-16905.324011397443,385.78888438914146,16414.68151719794,BENIGN
-257910935354902.12,1670100140285.5981,189487091.9468391,-194888749.47428942,68441785.49642514,17327894.45578303,-147612.43082475904,-75460.7742854078,39781.753312081826,-468018.0786713047,BENIGN
-18172286343609.125,-554098551231.7117,7797372.930393249,-14251833.070718285,-3100698.284728367,-2601576.2443913724,38666.25880775717,-15007.543694527933,-2501.5837711423737,49373.299222497044,BENIGN
-18804182239424.562,-606437630799.3352,-13631973.806987807,356145.66513113305,-13166311.526550379,-4008594.7682097685,72487.3737260199,4832.477768609489,-1080.499496207889,-64401.591247670905,BENIGN
115371514877959.5,55480366025.70178,79182825.1762866,-59403565.61129838,27520001.363750596,4937821.453234011,-157163.33611548386,121229.63607306601,-41655.07363913156,727909.971989366,BENIGN
54140371034580.75,-569645175151.6658,8524830.54967326,-8609918.766003374,-13843077.83022724,-1945876.0745060702,18152.343795140685,-37511.14615646357,8591.323722765112,-90142.43774302336,BENIGN
9012218414377.688,-555430721403.3568,31069194.61985454,-27313982.857762758,-6575675.750151794,-546810.7307939641,4968.733271445713,-49044.097615136016,10332.609787360172,-99503.24283340696,BENIGN
92889417057532.31,2233429670404.3584,-470277531.06898075,254643652.07127768,22039838.46827196,354863.0696497434,-55855.26481563505,452443.2757196531,-88488.94167346554,966412.5467631046,BENIGN
-32331466961264.0,35082247004.260376,-176307481.10047644,93162589.50636181,22625618.290163387,-5311599.158001794,157396.36283013105,80032.96833912423,-23968.955528155246,196141.56554063395,BENIGN
-128493667154532.1,-627811291295.8864,-38758883.869236186,7909830.286981601,-5316991.771758735,-1296430.2364799792,9748.540753374979,-35127.13924501057,1371.9145531092108,-4285.2873443071985,BENIGN
-77249648483066.47,2365967232471.324,-359761369.7936559,164285667.99233353,34807800.99687636,9082348.492237072,-129743.57804128142,8948.55791914025,-6437.681802085019,107001.12684012635,BENIGN
-196474430736687.44,-666834691175.6265,-54524754.97947145,13051682.493481759,-6507607.182134099,-5482443.817110822,114342.49110093048,-27862.530595907694,2205.246095192939,-54465.488645478385,BENIGN
4126873929443.875,-536945638963.1152,4117057.9902701527,-10557088.778566543,-1408633.4735625796,-4904188.261367856,116512.53171664264,-36108.82955092835,3281.1462936195967,-75351.40932493692,BENIGN
-185741457829798.5,243462473872.70593,-168061224.08240384,71132315.30045381,37028735.206969246,-4300476.645033412,147833.4475219746,49701.17540188759,-28803.886610846,293210.97651795216,BENIGN
218715742010284.62,-237753695331.64478,46238330.78725897,-25195863.601316188,20660876.60904814,-2354794.3424756313,105283.18494717745,10139.337699928783,-6354.359544370585,30718.645733178862,BENIGN
187193014036585.12,25182250265.823853,170830800.33480603,-113812048.16703393,37289023.30896573,-6671149.855581796,259140.3196655054,-50753.56154605279,1060.3562720268274,-79762.59847224849,BENIGN
-199959961251659.75,-642543389820.8923,-32136558.54251738,-2217488.4886916094,-5336985.976260319,180834.02674708888,-13690.464936544198,-36159.81125281581,7348.936103157379,-62160.26655810381,BENIGN
-38964699921282.625,7323939810207.686,-979067028.1414809,475119194.2564649,-8141845.031606283,10412769.369536273,-189297.78737181253,58399.270023886165,6382.840270591398,-265397.6739354729,BENIGN
78508069440638.25,-518463759987.6436,40567179.96348174,-28360843.21862367,-4297741.565444637,1057501.611618999,-20208.59233121242,-47781.690104952664,11868.85979247525,-126077.43484604542,BENIGN
92036324787238.44,-545558551736.2343,29790509.917181328,-19653103.169264447,-14009803.521667164,-716501.6161751538,-8578.220381320354,-28508.05530219132,6691.2210941802,-83271.05795838882,BENIGN
-188592052788395.16,-709561949379.6602,-48164888.83526849,10389073.954334855,-21679007.25249251,-1776415.3347624578,-10245.291622301555,-22512.995367976266,-302.70283421154454,-42309.13499093641,BENIGN
324662600776001.4,-408263647098.001,54330150.76008521,-18181776.826697785,-9314306.54256203,1720381.4743667818,-84861.4508727947,4601.550302862757,-2037.335604136446,94516.5768536572,BENIGN
152341627601542.8,110002648775.95544,-118777866.24454731,71008117.14009273,29844325.889401224,-5894587.510037202,153183.8508594311,364055.72423894226,-64636.93064152975,614442.7381822222,BENIGN
40034824259288.06,-418198237189.4396,60447255.25695492,-46082299.85756846,6179580.424718458,-4081827.8044520225,100193.97236500977,-20547.696304902463,-2924.588570722415,29081.497306159537,BENIGN
134394616495000.81,-513990656181.1603,27471008.06438884,-14937218.355938744,-12542738.474474434,-661724.0955805345,-24162.934299955836,2926.0804013400666,-872.1344769580865,31647.332046601296,BENIGN
-154440878749768.28,159654241690.46204,-151078324.78912455,64063752.68588902,41638014.99652852,-3384815.1866147304,160957.21044505906,18686.066510307188,-19632.02932788588,156575.18025067355,BENIGN
448540810214806.4,-190804552072.4319,27373558.14068672,5527091.600298718,3721491.2646566294,-772282.0975348274,25723.52253494533,41765.45673969382,-5607.651667815291,21027.503635076973,BENIGN
507209921743711.9,-248549735923.41296,70085663.85148712,-16152619.076762479,-4536241.279146928,-89576.5629565604,-10097.914653712112,43021.733351270464,-3321.95078131009,8595.31491999163,BENIGN
-107552384394702.88,286532152000.6653,-123553619.47285677,47251686.43935597,50483874.25127825,-15576278.111325782,508168.2314742345,-16578.03704610698,-12617.367591069915,-112268.46703191582,BENIGN
-138689903141409.69,-343514107496.112,-37480974.79765022,780400.3083524294,24276945.708696652,-9137199.727426652,277124.6541640139,-32382.24561118755,-5160.053956342101,-55558.808217941354,BENIGN
225687050187938.88,-386717584966.8161,34384773.836772084,-14529945.702764358,5730247.7960172035,-6573320.511919199,193273.55244583645,-31147.57647469756,5096.550481859096,-177712.81668911636,BENIGN
180785505770643.2,-389285639015.1061,63460870.137178764,-36932487.133610204,8766717.985589582,-3429866.9432532173,105740.8341176271,-54189.516243440696,3336.6987671759925,-63383.63577251944,BENIGN
-185969058362716.7,-345812995688.64484,-123489897.03294665,52989209.27654426,16037493.988861132,-4490766.553294687,124957.55016423596,40186.86957936672,-17147.82646421907,128023.00503180522,BENIGN
-224900744631792.03,3270552532058.0283,-432609754.4614594,181890429.1119488,38667784.79841274,7066901.695701623,-23822.68047172165,147745.97679450896,-10054.037390761358,-72662.31053273042,BENIGN
120416083941214.38,-518657128819.05585,36450139.20578283,-22105051.617477078,-9650719.307419483,329461.20974343223,-21780.632065414262,-37706.66369160512,9737.039780990184,-98597.88418488164,BENIGN
-12784886843611.812,-607258782496.9583,-13874221.899513498,1008731.942441918,-15874159.758748915,-1893945.553105192,10853.290050770163,-25521.327594143193,5325.786285613496,-74406.76362493058,BENIGN
-96810292693242.47,-655355922017.0178,-19862544.116718724,-1283193.4001548998,-17814791.12606416,-3204466.91750136,33989.61212175709,-41303.829742098904,7943.143321814201,-72665.12251932619,BENIGN
-114514955641895.16,-3347090717.7841797,944229149.6476771,824109045.628104,26890334.990765076,-7521012.166415518,492132.9169503179,1450514.9634619986,-186389.75751244076,224836.3194934326,BENIGN
151854608242050.0,-150254302769.69348,65584141.52859993,-44395225.08428681,14405644.22202858,2343717.807595528,-57083.733007352144,115417.92923297692,-22164.3451401278,320645.5301620941,BENIGN
108594531771230.56,-434888843429.69543,84738920.05615182,-56031013.282431155,4786592.886503439,-2269532.494182094,80041.89879244447,-44793.69615720706,8050.08914941665,-120934.15581994693,BENIGN
-138918089778189.4,-689623421821.8345,-38642416.88985216,8014326.198017653,-22984145.46170506,-1343980.8691598098,-25150.430058081358,-37837.5241454334,7403.243738487054,-60253.99286270271,BENIGN
-160300482009415.53,-668476146640.1586,-28352968.021781847,-945503.6539807394,-11642462.128685165,-3298838.116690566,59253.17478683512,-42565.478276438975,8179.901628421263,-110535.94398024771,BENIGN
-65379601115258.875,-624595540302.5818,-4860485.213018149,-8841589.468395326,-14827819.825575951,-1384589.210480355,-6747.838861647278,-23808.81368965561,5167.473422560204,-28741.211039271497,BENIGN
-214249897187076.94,-705787798229.2238,-47074071.00534071,7527934.868167307,-15854812.67439579,-2514544.30724617,12775.368019159003,-20542.168206797214,-320.24575480867134,-17826.35266039084,BENIGN
-252777364979233.62,-543217776188.08264,-107710022.99430896,40421042.17668526,12809978.93452553,-6946793.652085014,198266.91117712395,-30655.392202083858,-5427.195351019593,-74858.4063748475,BENIGN
-194681952135934.03,-496577434119.10583,-72958624.52311336,22395017.481867492,14869206.518783938,5126518.211129582,-111495.18212663189,-7191.806530585038,-5576.9371161478375,166844.275749342,BENIGN
-155255269397018.6,-567876375377.8408,-19229322.6941406,-8132691.391218167,2302480.141363438,-467202.6141767306,10821.947255208754,-43114.65457622586,4491.534392435646,-8634.992126270336,BENIGN
-202259995204560.9,-718684784697.8162,-53009392.83420829,12579731.931805026,-22195949.9188037,-2498198.706172006,1150.9868815890095,-24154.497721837277,2952.516339781352,-42526.05319997153,BENIGN
-173796719636245.03,-651344942700.2466,-26722402.096648917,-3292916.248041164,-8245144.557884302,-1578996.6332871846,13778.052646742894,-24769.62437036973,3118.072847897729,-26693.644580394328,BENIGN
412664243460622.0,648663226487.4747,-149686200.57396767,103897562.67438728,-8647876.31983307,6780566.219975745,-285541.5029413991,605329.0084231887,-92491.09532564768,1085082.4225357936,BENIGN
563863004217181.6,-277907056764.6682,108326635.8597293,-35638194.13272782,-12849294.045851175,-693300.8719689907,-8435.51728110018,73861.40729373967,-3172.7784845070964,-22155.205303863055,BENIGN
691743498035843.4,88847141118.33374,69573046.35334782,-6735910.1070618,16658564.038930941,-6202849.73711757,214092.28453234004,107698.74564909865,-12821.716168059023,-75015.76184770794,BENIGN
6134156786297.8125,-536596932248.3325,-13148750.886353374,855616.5943537392,-1744288.567143783,-2353126.166076655,56283.35013821226,-14430.906600586384,2123.9635351698926,-53702.00516798971,BENIGN
49962510841576.5,-193139084681.9673,123457914.22935535,-90404115.18638852,24929568.2954957,-1348137.7068664765,99091.19712570732,-12118.26962199957,235.03266152651486,-18307.771047855455,BENIGN
420870811127573.0,572957857709.159,-99748231.34897183,74862005.24445158,9257067.598752934,25307691.040264327,-821133.6331169995,464158.068305422,-105258.99293239252,1813753.7532850637,BENIGN
-133259806751620.1,-635989395705.3646,-5200221.933631957,-14242313.819861043,-9862204.953058816,-113032.67369353957,-14201.033635241216,-41340.65790685575,9761.667966407404,-89699.03690570204,BENIGN
-215831430671550.06,1505898065600.2393,182740412.16828293,-182814272.81228966,58253795.7057654,10693384.103963358,-141311.8647207795,-83799.67617185134,5681.522533181567,165235.85597361464,BENIGN
87481527444107.75,6622950166554.307,-932681226.3707542,471888541.85025924,-45512524.66473385,4839008.256215161,-346929.6213786298,615594.5425326559,-103866.44483914615,1166695.7311457214,BENIGN
13399746517140.938,-495237670378.1138,57225256.50018929,-45101891.34334053,1346444.8444474451,-4830598.344956337,130634.31564698939,-50794.173457762685,7091.731111337376,-131807.83109596933,BENIGN
-304047283696078.3,1971328611321.293,113498134.93358622,-155265129.79504874,69609933.74122515,-22578569.55501288,743381.2863032582,-269545.64127174247,14183.028553993612,-510030.23494273686,BENIGN
-167430920935894.88,6885309876957.998,-977319817.4779253,473498776.24945724,-59196013.10654529,5380308.306862786,-366485.15727958566,328681.9130823397,-62664.32982859654,774968.9834357825,BENIGN
-195662823488622.06,-661886629676.638,-45559146.78986904,7169516.7693009935,-4027287.3248583786,-1317263.5595709528,26400.916432662885,-48897.691537151404,7896.864031793364,-76902.76193371812,BENIGN
-166280528610153.2,-633925948448.3093,-53430036.82954492,14274103.402991638,-376932.4931864776,-729405.1560735474,17749.036543130547,-45013.83187216369,5835.622242893984,-49201.86580978217,BENIGN
-95675960408704.06,-248314893674.36353,-132929298.59051406,64402037.63003853,26760717.25208308,-7509553.16600664,255941.33733411363,-39600.38709232287,-1995.854782389506,-98876.65433343797,BENIGN
-8142015726398.875,-474283628376.8087,-44171871.1244812,18662005.817182317,2072039.3549182527,-1261747.9936278465,31240.59843021035,-26908.27690518047,1167.758616379353,-10078.16108414172,BENIGN
-32636484554704.25,-536981764055.99243,-29111072.93502146,8008778.928028699,-846284.9032532349,-1808575.1075716887,36109.090138399595,-31165.86252944022,2779.3892400871628,-13507.904015683907,BENIGN
-94218432090226.56,2184909003539.2085,-325579187.3737593,144499536.99664685,58241791.36860934,11636267.976043046,-144050.9880590508,101439.75335764457,-21514.26692467556,280546.6261123991,BENIGN
233325098676620.12,119189113031.19006,-65561154.88933364,42056281.08946151,33162476.78902447,8090436.2089255545,-122139.47955029186,12008.128066291618,-7798.404457800631,170441.48726533412,BENIGN
136428919176689.31,788945254030.3763,-47327256.88779781,9675396.409091212,49277559.01586801,19724609.128812153,-354445.40746091754,34663.638339794365,-3260.2992521239103,249782.97255851392,BENIGN
6313297843275.8125,-548744372011.30664,-35041490.78870539,15463405.563802868,-8789107.766337547,1552646.2735371622,-68932.42706498444,-15163.487137719238,3095.665337782786,35279.13139242901,BENIGN
-62071278688303.625,-562488126076.565,-55725263.04200826,23405851.588615496,-3373276.0555560105,-466677.710083846,-13793.058113365565,-23741.435552845418,-60.91795455056854,60813.71083378206,BENIGN
97705375139837.69,-537578964339.77405,32474985.456392944,-21110743.187057864,-12737208.070762813,-2401770.6357618617,37265.12823511097,-31584.606457633974,7260.366732343053,-109760.35338525474,BENIGN
-9158097744147.062,-584300187029.6073,-8311927.146980554,-2707097.4779085815,-9570736.069702774,-2810848.981441943,44687.155186183445,-34422.02019317397,3398.848261726289,-59992.368346170406,BENIGN
-116855685525364.28,-602116878914.6138,-15439114.732327804,-6848933.774275575,-3646133.414717894,-3217479.4893745943,73040.20876158515,-33352.30596679861,4146.062091359741,-81769.3322442836,BENIGN
-208133753609368.0,-713519355294.4017,-44773722.44239928,6594674.673611686,-19751721.901871417,-3350564.8338754764,30613.00149078512,-28775.781229822147,1342.7368934511978,-66574.20927557116,BENIGN
98736741831754.31,-461037203208.58,81844968.95156978,-54552368.02257182,-244828.1619891636,-3597832.4163938696,101439.88327681359,-53085.26231230818,9340.789447218169,-148943.32366284946,BENIGN
-11457306076037.562,82228835248.4657,-69398413.11375202,24963549.19074953,32710936.847536165,7020085.978488758,-135707.6630353489,6077.6096061533935,-15012.860265966292,343734.9796844584,BENIGN
66427517626005.69,-556014529356.0051,-535675.2662612945,-1997739.1425118707,-10804621.891008507,-1558084.2154524198,19437.70649285809,-44747.73814702591,9580.806967794811,-108778.39795249247,BENIGN
-214542620124849.16,-721154068696.2534,-53112406.900576696,11593948.055697482,-18306909.785326883,-2566613.8023357056,15675.025294794246,-39434.45964989474,3807.4112032587473,-71482.00830210884,BENIGN
-105014690985366.72,-639597351371.7731,-28353722.525602356,3391435.1189879775,-11608974.793340616,1659783.9377463027,-73330.02748928602,-23513.037363446227,5046.525283138239,267.33988671478437,BENIGN
161163893451660.2,-510561621928.55615,54956964.32811259,-30985986.100124214,-12754407.737344991,-3215579.6432151967,67882.38035348293,-49036.36735816726,9396.257817188365,-164790.5382668058,BENIGN
175673710183043.0,-453470589182.3096,65101620.03330918,-37351261.54068968,-3422976.164682448,-3706469.007633317,98876.71672407922,-34614.53838418487,7672.895538806646,-149798.471127886,BENIGN
190124802212500.06,-225787368416.68738,1051823.411951542,1172531.1869652867,20220168.719882254,-3121541.0289922184,139878.00869064222,-36238.015004728455,3247.5060976423883,-112466.25277391152,BENIGN
215382677429117.06,-470079622290.87976,41805034.74854301,-18539671.275071245,-7543203.155604459,-435747.41527321935,3385.188126922578,-46698.06443387491,10425.335798678632,-121389.55367069072,BENIGN
-166248375726129.62,-696688574290.25,-44306633.97008236,9552447.620810032,-20731278.819902293,-68083.71585264802,-48757.63818145747,-28711.242431370636,8189.284273197642,-48965.095197978946,BENIGN
-87728092387024.4,1207998543637.1953,-221749221.50489932,95319921.1068647,55570125.06760259,-7199429.020267773,322052.63972380734,-32436.405486189717,-7853.517218624678,-72453.4600133561,BENIGN
-182516577652942.88,6262734202468.928,-245897066.31101233,7146791.72184132,25249890.558609065,277149.97518094396,131478.93112736585,-154264.62568499192,35907.389146135974,-526839.6417213986,BENIGN
42708295145176.81,59437868067.38147,-51550611.72516527,18323325.057718545,33261874.564770695,9784968.647602864,-194654.07256661967,-9624.254013423866,-11460.242739963076,320902.4922885246,BENIGN
-213673300769107.78,307256373063.72156,-233685124.68545145,109261543.90473023,43711083.33771354,-3391405.8301567105,210448.6875365689,-54668.72980897558,-4893.601069641489,-122975.77550186735,BENIGN
-107896287440713.62,-622173271247.1245,5184781.064094529,-19063036.997266736,-9706479.29493004,1426796.169976844,-51386.583555544625,-32793.20499386855,8053.770741753393,-72404.7403027316,BENIGN
-18297762801773.5,-599029726507.7091,11722551.451012045,-16289742.896200668,-13381123.700968977,1704736.4133566334,-56935.08836590369,-34540.18092239277,12232.401224621204,-126455.8722623621,BENIGN
-82934543050665.75,-542227568016.8552,-28845066.039437026,3934882.0045867004,-384441.49179551005,-3936825.0663840557,78558.30294610279,44737.13136083644,-10047.975251915463,84176.66599588789,BENIGN
56933009039439.375,782097255067.5157,1928284934.8545232,2033935241.3730495,44722601.5674433,-4626311.920816888,62860.658707506795,-2057191.7778211993,162355.98664055584,-639462.9593152411,BENIGN
388590617152888.1,-396225256190.1335,86591421.32593946,-34284317.39276558,-12502811.686824389,-13600.087793994695,-23018.038840433102,-16489.62620388636,7125.962152351767,-85134.41275647833,BENIGN
-190447929580356.06,-671604437386.4468,-41683326.045952655,5411576.502922088,-10841872.929144856,-4376612.833150998,70215.6387931612,-17196.265790058875,538.8261910190413,-12880.832248994786,BENIGN
-126437199893588.72,-483377103914.4665,85831121.7977312,-75548194.11687759,2593662.011478033,612921.0869771158,799.9374302850993,-40144.89983408831,9384.26299125636,-92069.18123119646,BENIGN
-43001114994272.44,-227704182908.67773,-108722146.66547737,53340536.92939706,15050890.060557004,6601121.804483606,-145255.71072748292,6873.222089453186,-9167.314731319226,198575.47737483188,BENIGN
38417645901926.56,-468999890815.4327,-24597640.901222244,9646156.797147091,7384432.741339516,-982234.6193028642,48649.52489365426,-52694.582042575246,5177.381759056112,-78945.85470325183,BENIGN
-62630979298110.94,-499486050592.1152,-22869944.402873755,489046.7514808513,11713868.918009933,-2820850.232519147,109412.73074083638,-66285.38155841993,4827.849195989427,-120182.54686695329,BENIGN
-169697136553821.9,-681827904064.8489,-45763120.42801046,9998005.990112681,-14965522.340696093,-553377.7205664073,-28942.958085099337,-23569.088068866964,4732.936532352578,-12135.469484081033,BENIGN
-50040635567603.875,-632773022726.3036,-10563596.045666322,-3823601.558158558,-24226339.537209008,2374716.108154033,-97918.05253299899,-2888.2444661093978,7644.755327770843,-95836.3492612927,BENIGN
246861218144832.38,-444818371712.9958,65935716.42164005,-32011890.57018781,-5958450.639340714,-2795662.7824402004,68271.83388363254,-25054.955530513922,6917.798785492509,-130264.02834690051,BENIGN
70315420475189.06,-532769682481.15564,29348790.64746864,-21525854.912768003,-7091593.365847636,-2837566.354982157,66455.64614827704,-35116.92672297174,6577.951161762558,-127535.66866726405,BENIGN
-185232592172564.12,6109349780271.852,-247120898.72960758,10619065.502264101,32888048.77879173,-12597960.429311754,429563.5704471057,-226988.72994107468,26230.08699309987,-493666.47928419616,BENIGN
-128604759718322.4,3474071564614.395,-312152630.43152773,108069313.58518858,53978993.81275983,4305298.953877086,40551.74781001508,-28092.757626052397,-3383.801324247481,10636.308930163323,BENIGN
-15018730014687.25,-437010730848.50714,-9031730.319013417,-4970494.531959761,7909599.270902146,-5584753.817731218,122467.91139004432,64024.677366087555,-18598.579662838903,185555.84265420891,BENIGN
104112187775209.62,-343189297534.9141,-16555704.942057014,7754991.198817909,12014225.609756436,-5444044.645704828,158999.93713754584,2604.8320512924765,-5500.806578116029,-14530.618498808057,BENIGN
122206432764458.56,-363483702104.4212,-14864173.59259592,8875692.362627026,7513118.326449152,624815.9750711941,-17138.122682483845,27402.86401488921,-9584.322407712745,142028.86972111542,BENIGN
86644436353717.81,-522864525464.8798,5725984.678810209,-4851318.796465877,-6312324.227092467,-4757662.282261488,102380.83634257036,1937.0245643691123,-256.94888334484494,-55095.66365817943,BENIGN
266614350650452.0,-319170544678.7641,61934277.553757206,-29408334.641071934,3774693.7314997576,1107583.0407945053,-49155.52932784516,56596.674803637514,-14246.18988494418,225566.02709271573,BENIGN
394103983697600.6,-246505917940.63574,69390679.05892842,-25371378.05050273,9501193.34103014,-6582813.996001,202556.40806054103,98842.3722672603,-9908.654248854757,-70322.17285243282,BENIGN
181813703578292.3,-496838516284.1619,40909195.423836246,-20232485.440645408,-12225608.024467953,-3078807.835305134,53368.853772281625,-19027.099112172447,5796.691233084999,-101535.31762252748,BENIGN
160418826629902.12,-505310745382.9923,44662795.31610416,-24324913.039886657,-12596685.12555335,-1714123.1132448225,22308.87468585789,-23410.48273074365,7154.880331405522,-107166.07601717944,BENIGN
24734082093159.25,8078130535490.076,-388942971.8040143,83788298.60719085,-11471580.233137354,-22168656.390760045,525267.795499827,-42052.64095560808,-1789.2293984693206,-282713.5867446321,BENIGN
100377989476869.88,717734953388.7006,-58999688.807041876,14993557.593713073,54298839.14791834,-13208879.952927234,452716.6738162425,7776.4981516165535,-16499.343032805038,-23289.1577757458,BENIGN
263529337350109.62,-350156350472.5973,48891295.55050488,-20432049.554439623,-2026920.058791928,3565882.4247177173,-132187.69149807433,95821.96614416325,-18456.025849892838,312410.7224369209,BENIGN
68869783415620.31,381735564264.33704,46374740.79748969,-49419285.164802805,33213280.660876755,-3773990.7366571007,165731.0789501853,37144.25906137029,-12071.429743882582,89694.11197182152,BENIGN
79319844896186.38,-562971034754.9214,10656925.137958527,-7849032.15026151,-16605656.24947319,1716557.5617675097,-86595.35854031132,-27030.133454822273,6143.711961188743,-12267.693953188566,BENIGN
88308115782025.25,-527737491621.1274,28728427.223281667,-19615435.887822945,-8567445.216210473,643120.7309110123,-28270.57536858484,-39776.01960121746,9797.804335524463,-89458.30427977559,BENIGN
-108374205530224.12,9499151074845.162,-246949451.57960367,-46464481.36960313,-15356215.273415849,-22075157.990456495,505701.1427054682,-193890.92042062824,19794.54746095669,-410938.224348704,BENIGN
258069620330665.62,-382084329213.7124,70732007.96996714,-35198626.14251454,-1348189.1477364562,-3524450.1228158777,96248.25189024741,32607.798184560197,-1945.4757501603417,-61375.9527761303,BENIGN
176843512724490.94,-498356635017.02124,48499245.40301891,-25600224.747084957,-11892553.418455642,-2470899.485315271,43532.665816420704,-31570.796244905363,8532.754811334722,-128135.0634551277,BENIGN
103473408038277.88,1141253273847.2798,-293366749.9940404,160809619.1195292,17166069.85155448,3423421.0107152066,-120110.04524284981,289361.64674301783,-59268.24335663124,721796.6308154494,BENIGN
-31533624234618.375,-451312085238.4695,37824633.37225737,-37066592.335620165,12295084.31308427,258582.8201060053,32279.317852804026,-69967.35339767861,9426.291337298353,-93087.08064926718,BENIGN
-52475299236374.875,-359841390810.4253,23513436.050407007,-31056903.930662673,19275747.22517338,5279537.20313183,-77050.9894724087,-36923.544403324515,5430.182467607468,5519.065876547713,BENIGN
-96639262385956.16,-611747130831.1445,-3791887.06786187,-12569494.314067934,-7119761.821539953,-4034360.0818787403,86402.11645040818,-40723.04741251425,4299.457505163533,-103044.31225774542,MALIGNANT
-29032216348456.25,-553295879536.9198,-28940496.97595492,8501796.058845993,-4891730.432980437,-3761236.7972655706,74909.97644508572,-11095.546032734099,-526.9975768297445,-23513.917133029125,MALIGNANT
-236965662370255.3,-734227954870.5673,-76989951.63960688,25579033.934757322,-22654853.268328995,-2833017.4029390696,1499.7146216852198,-5467.112520837765,-1783.1728345365118,-4131.4649253593125,MALIGNANT
-218024808289440.25,-719547124835.1417,-59721329.7175157,15778184.561840098,-21505504.526509825,200018.3237375291,-69750.43620610458,-7682.639835253698,2514.868485989962,31522.4352823335,MALIGNANT
-202211332021518.44,-718605352435.3987,-55721265.70013816,14401110.32810072,-21020789.68954946,1122843.6203495287,-82073.07017110364,-25245.828561167757,7644.114358441391,-16803.96797221879,MALIGNANT
-110072267814445.75,-672772024262.695,-37844806.03415155,9761217.144600667,-24050730.44972166,-204502.53030366357,-64881.15420683408,-22721.93751786838,6563.804907329544,13467.14101271639,MALIGNANT
-219401076377316.66,-634982036549.8846,-49177962.07759878,7001185.519737296,-268854.865414381,2866523.821121018,-54872.20836053333,-26708.237414528383,7935.2120707684735,-97350.2448444456,MALIGNANT
-124734196123198.25,-598837855261.7974,-71381152.63020548,29039630.16580455,-6808338.731222004,638728.6943928674,-52726.703932582604,-11504.840802289156,-1033.7684206835147,96822.23294125582,MALIGNANT
49177899808450.31,-593647916024.4602,3269218.2983901054,-5097038.371747177,-25367503.365672294,-524995.9118967052,-50617.771285808456,-30973.039689582994,9829.597308333741,-54273.46959758311,MALIGNANT
354209951406624.5,-413056338135.2472,82915127.35508694,-34525309.32829559,-13972959.77206752,2432561.40686358,-79020.73607543118,-23083.0545776363,10858.333792168578,-105944.94829069058,MALIGNANT
300023527796321.4,375152472014.66785,-134904860.8995541,88724221.67144476,18075357.421449486,11370221.062399484,-295779.25626625086,171243.12637021983,-36672.84371374904,595030.2097283467,MALIGNANT
